"COORD_OP_CODE","COORD_OP_NAME","COORD_OP_METHOD_CODE","PARAMETER_CODE_1","PARAMETER_VALUE_1","PARAMETER_UOM_1","PARAMETER_CODE_2","PARAMETER_VALUE_2","PARAMETER_UOM_2","PARAMETER_CODE_3","PARAMETER_VALUE_3","PARAMETER_UOM_3","PARAMETER_CODE_4","PARAMETER_VALUE_4","PARAMETER_UOM_4","PARAMETER_CODE_5","PARAMETER_VALUE_5","PARAMETER_UOM_5","PARAMETER_CODE_6","PARAMETER_VALUE_6","PARAMETER_UOM_6","PARAMETER_CODE_7","PARAMETER_VALUE_7","PARAMETER_UOM_7"
15543,RRAF 1991 geog3D to geog2D,9659,,,,,,,,,,,,,,,,,,,,,
15544,SIRGAS geocentric to geog3D,9602,,,,,,,,,,,,,,,,,,,,,
15545,SIRGAS geog3D to geog2D,9659,,,,,,,,,,,,,,,,,,,,,
15546,SWEREF99 geocentric to geog3D,9602,,,,,,,,,,,,,,,,,,,,,
15547,SWEREF99 geog3D to geog2D,9659,,,,,,,,,,,,,,,,,,,,,
15548,WGS 84 geocentric to geog3D,9602,,,,,,,,,,,,,,,,,,,,,
15549,WGS 84 geog3D to geog2D,9659,,,,,,,,,,,,,,,,,,,,,
15550,Yemen NGN96 geocentric to geog3D,9602,,,,,,,,,,,,,,,,,,,,,
15551,Yemen NGN96 geog3D to geog2D,9659,,,,,,,,,,,,,,,,,,,,,
15552,IGM95 geocentric to geog3D,9602,,,,,,,,,,,,,,,,,,,,,
15553,IGM95 geog3D to geog2D,9659,,,,,,,,,,,,,,,,,,,,,
15554,WGS 72 geocentric to geog3D,9602,,,,,,,,,,,,,,,,,,,,,
15555,WGS 72 geog3D to geog2D,9659,,,,,,,,,,,,,,,,,,,,,
15556,WGS 72BE geocentric to geog3D,9602,,,,,,,,,,,,,,,,,,,,,
15557,WGS 72BE geog3D to geog2D,9659,,,,,,,,,,,,,,,,,,,,,
15558,SIRGAS 2000 geocentric to geog3D,9602,,,,,,,,,,,,,,,,,,,,,
15559,SIRGAS 2000 geog3D to geog2D,9659,,,,,,,,,,,,,,,,,,,,,
15560,Lao 1993 geocentric to geog3D,9602,,,,,,,,,,,,,,,,,,,,,
15561,Lao 1993 geog3D to geog2D,9659,,,,,,,,,,,,,,,,,,,,,
15562,Lao 1997 geocentric to geog3D,9602,,,,,,,,,,,,,,,,,,,,,
15563,Lao 1997 geog3D to geog2D,9659,,,,,,,,,,,,,,,,,,,,,
15564,PRS92 geocentric to geog3D,9602,,,,,,,,,,,,,,,,,,,,,
15565,PRS92 geog3D to geog2D,9659,,,,,,,,,,,,,,,,,,,,,
15566,MAGNA-SIRGAS geocentric to geog3D,9602,,,,,,,,,,,,,,,,,,,,,
15567,MAGNA-SIRGAS geog3D to geog2D,9659,,,,,,,,,,,,,,,,,,,,,
15568,RGPF geocentric to geog3D,9602,,,,,,,,,,,,,,,,,,,,,
15569,RGPF geog3D to geog2D,9659,,,,,,,,,,,,,,,,,,,,,
15570,POSGAR 94 geocentric to geog3D,9602,,,,,,,,,,,,,,,,,,,,,
15571,POSGAR 94 geog3D to geog2D,9659,,,,,,,,,,,,,,,,,,,,,
15572,Korean 2000 geocentric to geog3D,9602,,,,,,,,,,,,,,,,,,,,,
15573,Korean 2000 geog3D to geog2D,9659,,,,,,,,,,,,,,,,,,,,,
15574,Mauritania 1999 geocentric to geog3D,9602,,,,,,,,,,,,,,,,,,,,,
15575,Mauritania 1999 geog3D to geog2D,9659,,,,,,,,,,,,,,,,,,,,,
15576,PZ-90 geocentric to geog3D,9602,,,,,,,,,,,,,,,,,,,,,
15577,PZ-90 geog3D to geog2D,9659,,,,,,,,,,,,,,,,,,,,,
15578,GDM2000 geocentric to geog3D,9602,,,,,,,,,,,,,,,,,,,,,
15579,GDM2000 geog3D to geog2D,9659,,,,,,,,,,,,,,,,,,,,,
15580,GR96 geocentric to geog3D,9602,,,,,,,,,,,,,,,,,,,,,
15581,GR96 geog3D to geog2D,9659,,,,,,,,,,,,,,,,,,,,,
15582,LGD2006 geocentric to geog3D,9602,,,,,,,,,,,,,,,,,,,,,
15583,LGD2006 geog3D to geog2D,9659,,,,,,,,,,,,,,,,,,,,,
15584,DGN95 geocentric to geog3D,9602,,,,,,,,,,,,,,,,,,,,,
15585,DGN95 geog3D to geog2D,9659,,,,,,,,,,,,,,,,,,,,,
15586,JAD2001 geocentric to geog3D,9602,,,,,,,,,,,,,,,,,,,,,
15587,JAD2001 geog3D to geog2D,9659,,,,,,,,,,,,,,,,,,,,,
15588,"NAD83(NSRS2007) geocentric to geog3D",9602,,,,,,,,,,,,,,,,,,,,,
15589,"NAD83(NSRS2007) geog3D to geog2D",9659,,,,,,,,,,,,,,,,,,,,,
15590,WGS 66 geocentric to geog3D,9602,,,,,,,,,,,,,,,,,,,,,
15591,WGS 66 geog3D to geog2D,9659,,,,,,,,,,,,,,,,,,,,,
15592,geocentric to geographic3D,9602,,,,,,,,,,,,,,,,,,,,,
15593,geographic3D to geographic2D,9659,,,,,,,,,,,,,,,,,,,,,
15594,EPSG topocentric example A,9837,8834,55,9102,8835,5,9102,8836,0,9001,,,,,,,,,,,,
15595,EPSG topocentric example B,9836,8837,3771793.97,9001,8838,140253.34,9001,8839,5124304.35,9001,,,,,,,,,,,,
15914,"BLM zone 14N (US survey feet)",9807,8801,0,9102,8802,-99,9102,8805,0.9996,9201,8806,1640416.67,9003,8807,0,9003,,,,,,
15915,"BLM zone 15N (US survey feet)",9807,8801,0,9102,8802,-93,9102,8805,0.9996,9201,8806,1640416.67,9003,8807,0,9003,,,,,,
15916,"BLM zone 16N (US survey feet)",9807,8801,0,9102,8802,-87,9102,8805,0.9996,9201,8806,1640416.67,9003,8807,0,9003,,,,,,
15917,"BLM zone 17N (US survey feet)",9807,8801,0,9102,8802,-81,9102,8805,0.9996,9201,8806,1640416.67,9003,8807,0,9003,,,,,,
16000,"UTM grid system (northern hemisphere)",9824,8801,0,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,8830,-180,9102,8831,6,9102,,,
16001,UTM zone 1N,9807,8801,0,9102,8802,-177,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16002,UTM zone 2N,9807,8801,0,9102,8802,-171,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16003,UTM zone 3N,9807,8801,0,9102,8802,-165,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16004,UTM zone 4N,9807,8801,0,9102,8802,-159,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16005,UTM zone 5N,9807,8801,0,9102,8802,-153,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16006,UTM zone 6N,9807,8801,0,9102,8802,-147,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16007,UTM zone 7N,9807,8801,0,9102,8802,-141,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16008,UTM zone 8N,9807,8801,0,9102,8802,-135,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16009,UTM zone 9N,9807,8801,0,9102,8802,-129,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16010,UTM zone 10N,9807,8801,0,9102,8802,-123,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16011,UTM zone 11N,9807,8801,0,9102,8802,-117,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16012,UTM zone 12N,9807,8801,0,9102,8802,-111,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16013,UTM zone 13N,9807,8801,0,9102,8802,-105,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16014,UTM zone 14N,9807,8801,0,9102,8802,-99,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16015,UTM zone 15N,9807,8801,0,9102,8802,-93,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16016,UTM zone 16N,9807,8801,0,9102,8802,-87,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16017,UTM zone 17N,9807,8801,0,9102,8802,-81,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16018,UTM zone 18N,9807,8801,0,9102,8802,-75,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16019,UTM zone 19N,9807,8801,0,9102,8802,-69,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16020,UTM zone 20N,9807,8801,0,9102,8802,-63,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16021,UTM zone 21N,9807,8801,0,9102,8802,-57,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16022,UTM zone 22N,9807,8801,0,9102,8802,-51,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16023,UTM zone 23N,9807,8801,0,9102,8802,-45,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16024,UTM zone 24N,9807,8801,0,9102,8802,-39,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16025,UTM zone 25N,9807,8801,0,9102,8802,-33,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16026,UTM zone 26N,9807,8801,0,9102,8802,-27,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16027,UTM zone 27N,9807,8801,0,9102,8802,-21,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16028,UTM zone 28N,9807,8801,0,9102,8802,-15,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16029,UTM zone 29N,9807,8801,0,9102,8802,-9,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16030,UTM zone 30N,9807,8801,0,9102,8802,-3,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16031,UTM zone 31N,9807,8801,0,9102,8802,3,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16032,UTM zone 32N,9807,8801,0,9102,8802,9,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16033,UTM zone 33N,9807,8801,0,9102,8802,15,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16034,UTM zone 34N,9807,8801,0,9102,8802,21,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16035,UTM zone 35N,9807,8801,0,9102,8802,27,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16036,UTM zone 36N,9807,8801,0,9102,8802,33,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16037,UTM zone 37N,9807,8801,0,9102,8802,39,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16038,UTM zone 38N,9807,8801,0,9102,8802,45,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16039,UTM zone 39N,9807,8801,0,9102,8802,51,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16040,UTM zone 40N,9807,8801,0,9102,8802,57,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16041,UTM zone 41N,9807,8801,0,9102,8802,63,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16042,UTM zone 42N,9807,8801,0,9102,8802,69,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16043,UTM zone 43N,9807,8801,0,9102,8802,75,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16044,UTM zone 44N,9807,8801,0,9102,8802,81,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16045,UTM zone 45N,9807,8801,0,9102,8802,87,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16046,UTM zone 46N,9807,8801,0,9102,8802,93,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16047,UTM zone 47N,9807,8801,0,9102,8802,99,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16048,UTM zone 48N,9807,8801,0,9102,8802,105,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16049,UTM zone 49N,9807,8801,0,9102,8802,111,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16050,UTM zone 50N,9807,8801,0,9102,8802,117,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16051,UTM zone 51N,9807,8801,0,9102,8802,123,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16052,UTM zone 52N,9807,8801,0,9102,8802,129,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16053,UTM zone 53N,9807,8801,0,9102,8802,135,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16054,UTM zone 54N,9807,8801,0,9102,8802,141,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16055,UTM zone 55N,9807,8801,0,9102,8802,147,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16056,UTM zone 56N,9807,8801,0,9102,8802,153,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16057,UTM zone 57N,9807,8801,0,9102,8802,159,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16058,UTM zone 58N,9807,8801,0,9102,8802,165,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16059,UTM zone 59N,9807,8801,0,9102,8802,171,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16060,UTM zone 60N,9807,8801,0,9102,8802,177,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16061,Universal Polar Stereographic North,9810,8801,90,9102,8802,0,9102,8805,0.994,9201,8806,2000000,9001,8807,2000000,9001,,,,,,
16065,TM35FIN,9807,8801,0,9102,8802,27,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
16070,3-degree Gauss-Kruger zone 40,9807,8801,0,9102,8802,120,9102,8805,1,9201,8806,40500000,9001,8807,0,9001,,,,,,
16071,3-degree Gauss-Kruger zone 41,9807,8801,0,9102,8802,123,9102,8805,1,9201,8806,41500000,9001,8807,0,9001,,,,,,
16072,3-degree Gauss-Kruger zone 42,9807,8801,0,9102,8802,126,9102,8805,1,9201,8806,42500000,9001,8807,0,9001,,,,,,
16073,3-degree Gauss-Kruger zone 43,9807,8801,0,9102,8802,129,9102,8805,1,9201,8806,43500000,9001,8807,0,9001,,,,,,
16074,3-degree Gauss-Kruger zone 44,9807,8801,0,9102,8802,132,9102,8805,1,9201,8806,44500000,9001,8807,0,9001,,,,,,
16075,3-degree Gauss-Kruger zone 45,9807,8801,0,9102,8802,135,9102,8805,1,9201,8806,45500000,9001,8807,0,9001,,,,,,
16076,3-degree Gauss-Kruger zone 46,9807,8801,0,9102,8802,138,9102,8805,1,9201,8806,46500000,9001,8807,0,9001,,,,,,
16077,3-degree Gauss-Kruger zone 47,9807,8801,0,9102,8802,141,9102,8805,1,9201,8806,47500000,9001,8807,0,9001,,,,,,
16078,3-degree Gauss-Kruger zone 48,9807,8801,0,9102,8802,144,9102,8805,1,9201,8806,48500000,9001,8807,0,9001,,,,,,
16079,3-degree Gauss-Kruger zone 49,9807,8801,0,9102,8802,147,9102,8805,1,9201,8806,49500000,9001,8807,0,9001,,,,,,
16080,3-degree Gauss-Kruger zone 50,9807,8801,0,9102,8802,150,9102,8805,1,9201,8806,50500000,9001,8807,0,9001,,,,,,
16081,3-degree Gauss-Kruger zone 51,9807,8801,0,9102,8802,153,9102,8805,1,9201,8806,51500000,9001,8807,0,9001,,,,,,
16082,3-degree Gauss-Kruger zone 52,9807,8801,0,9102,8802,156,9102,8805,1,9201,8806,52500000,9001,8807,0,9001,,,,,,
16083,3-degree Gauss-Kruger zone 53,9807,8801,0,9102,8802,159,9102,8805,1,9201,8806,53500000,9001,8807,0,9001,,,,,,
16084,3-degree Gauss-Kruger zone 54,9807,8801,0,9102,8802,162,9102,8805,1,9201,8806,54500000,9001,8807,0,9001,,,,,,
16085,3-degree Gauss-Kruger zone 55,9807,8801,0,9102,8802,165,9102,8805,1,9201,8806,55500000,9001,8807,0,9001,,,,,,
16086,3-degree Gauss-Kruger zone 56,9807,8801,0,9102,8802,168,9102,8805,1,9201,8806,56500000,9001,8807,0,9001,,,,,,
16087,3-degree Gauss-Kruger zone 57,9807,8801,0,9102,8802,171,9102,8805,1,9201,8806,57500000,9001,8807,0,9001,,,,,,
16088,3-degree Gauss-Kruger zone 58,9807,8801,0,9102,8802,174,9102,8805,1,9201,8806,58500000,9001,8807,0,9001,,,,,,
16089,3-degree Gauss-Kruger zone 59,9807,8801,0,9102,8802,177,9102,8805,1,9201,8806,59500000,9001,8807,0,9001,,,,,,
16090,3-degree Gauss-Kruger zone 60,9807,8801,0,9102,8802,180,9102,8805,1,9201,8806,60000000,9001,8807,0,9001,,,,,,
16091,3-degree Gauss-Kruger zone 61,9807,8801,0,9102,8802,-177,9102,8805,1,9201,8806,61500000,9001,8807,0,9001,,,,,,
16092,3-degree Gauss-Kruger zone 62,9807,8801,0,9102,8802,-174,9102,8805,1,9201,8806,62500000,9001,8807,0,9001,,,,,,
16093,3-degree Gauss-Kruger zone 63,9807,8801,0,9102,8802,-171,9102,8805,1,9201,8806,63500000,9001,8807,0,9001,,,,,,
16094,3-degree Gauss-Kruger zone 64,9807,8801,0,9102,8802,-168,9102,8805,1,9201,8806,64500000,9001,8807,0,9001,,,,,,
16099,3-degree Gauss-Kruger zone 60,9807,8801,0,9102,8802,180,9102,8805,1,9201,8806,60500000,9001,8807,0,9001,,,,,,
16100,"UTM grid system (southern hemisphere)",9824,8801,0,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,8830,-180,9102,8831,6,9102,,,
16101,UTM zone 1S,9807,8801,0,9102,8802,-177,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16102,UTM zone 2S,9807,8801,0,9102,8802,-171,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16103,UTM zone 3S,9807,8801,0,9102,8802,-165,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16104,UTM zone 4S,9807,8801,0,9102,8802,-159,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16105,UTM zone 5S,9807,8801,0,9102,8802,-153,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16106,UTM zone 6S,9807,8801,0,9102,8802,-147,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16107,UTM zone 7S,9807,8801,0,9102,8802,-141,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16108,UTM zone 8S,9807,8801,0,9102,8802,-135,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16109,UTM zone 9S,9807,8801,0,9102,8802,-129,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16110,UTM zone 10S,9807,8801,0,9102,8802,-123,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16111,UTM zone 11S,9807,8801,0,9102,8802,-117,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16112,UTM zone 12S,9807,8801,0,9102,8802,-111,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16113,UTM zone 13S,9807,8801,0,9102,8802,-105,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16114,UTM zone 14S,9807,8801,0,9102,8802,-99,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16115,UTM zone 15S,9807,8801,0,9102,8802,-93,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16116,UTM zone 16S,9807,8801,0,9102,8802,-87,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16117,UTM zone 17S,9807,8801,0,9102,8802,-81,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16118,UTM zone 18S,9807,8801,0,9102,8802,-75,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16119,UTM zone 19S,9807,8801,0,9102,8802,-69,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16120,UTM zone 20S,9807,8801,0,9102,8802,-63,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16121,UTM zone 21S,9807,8801,0,9102,8802,-57,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16122,UTM zone 22S,9807,8801,0,9102,8802,-51,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16123,UTM zone 23S,9807,8801,0,9102,8802,-45,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16124,UTM zone 24S,9807,8801,0,9102,8802,-39,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16125,UTM zone 25S,9807,8801,0,9102,8802,-33,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16126,UTM zone 26S,9807,8801,0,9102,8802,-27,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16127,UTM zone 27S,9807,8801,0,9102,8802,-21,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16128,UTM zone 28S,9807,8801,0,9102,8802,-15,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16129,UTM zone 29S,9807,8801,0,9102,8802,-9,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16130,UTM zone 30S,9807,8801,0,9102,8802,-3,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16131,UTM zone 31S,9807,8801,0,9102,8802,3,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16132,UTM zone 32S,9807,8801,0,9102,8802,9,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16133,UTM zone 33S,9807,8801,0,9102,8802,15,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16134,UTM zone 34S,9807,8801,0,9102,8802,21,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16135,UTM zone 35S,9807,8801,0,9102,8802,27,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16136,UTM zone 36S,9807,8801,0,9102,8802,33,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16137,UTM zone 37S,9807,8801,0,9102,8802,39,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16138,UTM zone 38S,9807,8801,0,9102,8802,45,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16139,UTM zone 39S,9807,8801,0,9102,8802,51,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16140,UTM zone 40S,9807,8801,0,9102,8802,57,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16141,UTM zone 41S,9807,8801,0,9102,8802,63,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16142,UTM zone 42S,9807,8801,0,9102,8802,69,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16143,UTM zone 43S,9807,8801,0,9102,8802,75,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16144,UTM zone 44S,9807,8801,0,9102,8802,81,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16145,UTM zone 45S,9807,8801,0,9102,8802,87,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16146,UTM zone 46S,9807,8801,0,9102,8802,93,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16147,UTM zone 47S,9807,8801,0,9102,8802,99,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16148,UTM zone 48S,9807,8801,0,9102,8802,105,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16149,UTM zone 49S,9807,8801,0,9102,8802,111,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16150,UTM zone 50S,9807,8801,0,9102,8802,117,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16151,UTM zone 51S,9807,8801,0,9102,8802,123,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16152,UTM zone 52S,9807,8801,0,9102,8802,129,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16153,UTM zone 53S,9807,8801,0,9102,8802,135,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16154,UTM zone 54S,9807,8801,0,9102,8802,141,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16155,UTM zone 55S,9807,8801,0,9102,8802,147,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16156,UTM zone 56S,9807,8801,0,9102,8802,153,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16157,UTM zone 57S,9807,8801,0,9102,8802,159,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16158,UTM zone 58S,9807,8801,0,9102,8802,165,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16159,UTM zone 59S,9807,8801,0,9102,8802,171,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16160,UTM zone 60S,9807,8801,0,9102,8802,177,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
16161,Universal Polar Stereographic South,9810,8801,-90,9102,8802,0,9102,8805,0.994,9201,8806,2000000,9001,8807,2000000,9001,,,,,,
16170,3-degree Gauss-Kruger CM 120E,9807,8801,0,9102,8802,120,9102,8805,1,9201,8806,500000,9001,8807,0,9001,,,,,,
16171,3-degree Gauss-Kruger CM 123E,9807,8801,0,9102,8802,123,9102,8805,1,9201,8806,500000,9001,8807,0,9001,,,,,,
16172,3-degree Gauss-Kruger CM 126E,9807,8801,0,9102,8802,126,9102,8805,1,9201,8806,500000,9001,8807,0,9001,,,,,,
16173,3-degree Gauss-Kruger CM 129E,9807,8801,0,9102,8802,129,9102,8805,1,9201,8806,500000,9001,8807,0,9001,,,,,,
16174,3-degree Gauss-Kruger CM 132E,9807,8801,0,9102,8802,132,9102,8805,1,9201,8806,500000,9001,8807,0,9001,,,,,,
16175,3-degree Gauss-Kruger CM 135E,9807,8801,0,9102,8802,135,9102,8805,1,9201,8806,500000,9001,8807,0,9001,,,,,,
16176,3-degree Gauss-Kruger CM 138E,9807,8801,0,9102,8802,138,9102,8805,1,9201,8806,500000,9001,8807,0,9001,,,,,,
16177,3-degree Gauss-Kruger CM 141E,9807,8801,0,9102,8802,141,9102,8805,1,9201,8806,500000,9001,8807,0,9001,,,,,,
16178,3-degree Gauss-Kruger CM 144E,9807,8801,0,9102,8802,144,9102,8805,1,9201,8806,500000,9001,8807,0,9001,,,,,,
16179,3-degree Gauss-Kruger CM 147E,9807,8801,0,9102,8802,147,9102,8805,1,9201,8806,500000,9001,8807,0,9001,,,,,,
16180,3-degree Gauss-Kruger CM 150E,9807,8801,0,9102,8802,150,9102,8805,1,9201,8806,500000,9001,8807,0,9001,,,,,,
